attribute_code;options_code;label_marketing;info
1010_TAI;1010_TAI_2265;15 mm x 30/55 cm;
1010_TAI;1010_TAI_3617;15 mm x 30/55 cm;
1010_TAI;1010_TAI_392;15 mm x 32/50 cm;
1010_TAI;1010_TAI_2267;15 mm x 32/50 cm;
1010_TAI;1010_TAI_3628;15 mm x 32/50 cm;
1010_TAI;1010_TAI_393;15 mm x 35 cm;
1010_TAI;1010_TAI_2226;15 mm x 35 cm;
1010_TAI;1010_TAI_394;15 mm x 36/52 cm;
1010_TAI;1010_TAI_2278;15 mm x 36/52 cm;
1010_TAI;1010_TAI_395;15 mm x 39/55 cm;
1010_TAI;1010_TAI_2274;15 mm x 39/55 cm;
1010_TAI;1010_TAI_396;15 mm x 40 cm;
1010_TAI;1010_TAI_2277;15 mm x 40 cm;
1010_TAI;1010_TAI_3644;15 mm x 40 cm;
1010_TAI;1010_TAI_397;15 mm x 41/60 cm;
1010_TAI;1010_TAI_2264;15 mm x 41/60 cm;
1010_TAI;1010_TAI_3592;15 mm x 41/60 cm;
1010_TAI;1010_TAI_398;15 mm x 43/65 cm;
1010_TAI;1010_TAI_2269;15 mm x 43/65 cm;
1010_TAI;1010_TAI_426;15 mm/100 cm;
1010_TAI;1010_TAI_427;15 mm/110 cm;
1010_TAI;1010_TAI_3687;15 mm/120 cm;
1010_TAI;1010_TAI_428;15 mm/25-36 cm;
1010_TAI;1010_TAI_429;15 mm/30-45 cm;
1010_TAI;1010_TAI_430;15 mm/30-50 cm;
1010_TAI;1010_TAI_431;15 mm/35-50 cm;
1010_TAI;1010_TAI_432;15 mm/37-51 cm;
1010_TAI;1010_TAI_3688;15 mm/40 cm;
1010_TAI;1010_TAI_3703;15 mm/44 cm;
1010_TAI;1010_TAI_433;15 mm-50 m;
1010_TAI;1010_TAI_3594;15 mmx1,20 m;
1010_TAI;1010_TAI_3621;15 mmx1,2m;
1010_TAI;1010_TAI_3631;15 mmx24/38 cm;
1010_TAI;1010_TAI_3664;15 mmx25/38 cm;
1010_TAI;1010_TAI_3597;15 mmx25/40 cm;
1010_TAI;1010_TAI_3604;15 mmx27/38 cm;
1010_TAI;1010_TAI_3609;15 mmx35 cm;
1010_TAI;1010_TAI_3633;15 mmx36/52 cm;
1010_TAI;1010_TAI_3603;15 mmx39/55 cm;
1010_TAI;1010_TAI_3657;15 mmx43/65 cm;
0207_DMMAF;0207_DMMAF_1870;15 mottes;
0207_DMMAF;0207_DMMAF_215;15 pots ø 8-9 cm;
0306_FSC;0306_FSC_193;15 tiges;
1007_PUI;1007_PUI_37;15 w;
1010_TAI;1010_TAI_2116;15 x 10 cm;
1010_TAI;1010_TAI_435;15 x 14,5 x 9 cm;
1010_TAI;1010_TAI_436;15 x 15 cm;
1010_TAI;1010_TAI_2145;15 x 15 x 12 cm;
1010_TAI;1010_TAI_437;15 x 15 x 23 cm;
1010_TAI;1010_TAI_438;15 x 15 x 38 cm;
1010_TAI;1010_TAI_2531;15 x 18 cm;
1010_TAI;1010_TAI_2117;15 x 20 cm;
1010_TAI;1010_TAI_440;15 x 21;
1010_TAI;1010_TAI_3675;15 x 21;
1010_TAI;1010_TAI_441;15 x 21 15 x 21;
1010_TAI;1010_TAI_1949;15 x 21 15 x 21;
1010_TAI;1010_TAI_442;15 x 21 20 x 27;
1010_TAI;1010_TAI_3676;15 x 21 20 x 27;
1010_TAI;1010_TAI_443;15 x 21/15 x 21;
1010_TAI;1010_TAI_444;15 x 21/20 x 27;
1010_TAI;1010_TAI_2929;15 x 29 cm;
1010_TAI;1010_TAI_2120;15 x 40 cm;
1010_TAI;1010_TAI_2506;15 x 41 cm;
1010_TAI;1010_TAI_17;15,5;
1006_POI;1006_POI_39;15,5  kg;
1010_TAI;1010_TAI_2159;15,5 cm;
1010_TAI;1010_TAI_4237;15,5 x 13,5 h11 cm;
1010_TAI;1010_TAI_4328;15,5 x 13,5 h14 cm;
1010_TAI;1010_TAI_2567;15/15;
1010_TAI;1010_TAI_3907;15/15 cm;
0206_FMAF;0206_FMAF_200;15/18 fleurs;
0304_TSC;0304_TSC_30;15/20 cm;
0103_FPEP;0103_FPEP_210;15/20 fleurs;
1010_TAI;1010_TAI_399;15/21 20/27;
1010_TAI;1010_TAI_3992;15/21 mm;
1010_TAI;1010_TAI_2742;15/25;
0103_FPEP;0103_FPEP_130;15/25 branches;
1010_TAI;1010_TAI_3903;15/25 cm;
1010_TAI;1010_TAI_400;15/30 mm;
1010_TAI;1010_TAI_2089;15/30 x 55;
1010_TAI;1010_TAI_401;150 cm;
1010_TAI;1010_TAI_405;150 cm;
1006_POI;1006_POI_45;150 g;
1006_POI;1006_POI_261;150 g;
1007_PUI;1007_PUI_34;150 l/h;
1003_LIT;1003_LIT_42;150 litres;
1003_LIT;1003_LIT_43;150 ml;
1010_TAI;1010_TAI_406;150 ml;
1010_TAI;1010_TAI_407;150 mm;
1007_PUI;1007_PUI_35;150 w;
1010_TAI;1010_TAI_408;150 x 10;
1010_TAI;1010_TAI_409;150 x 200;
1010_TAI;1010_TAI_3577;150 x 200 mm;
1010_TAI;1010_TAI_4034;150 x 24 x 230 cm;
1010_TAI;1010_TAI_3727;150 x 30 cm;
1010_TAI;1010_TAI_410;150 x 50 cm;
1010_TAI;1010_TAI_2480;150 x 50 cm;
1010_TAI;1010_TAI_3723;150 x 50 cm;
1010_TAI;1010_TAI_411;150 x 50 x 45 cm;
1010_TAI;1010_TAI_412;150 x 50 x 55 cm;
1010_TAI;1010_TAI_413;150 x 75 mm;
0204_TMAF;0204_TMAF_270;150/175 cm;
0304_TSC;0304_TSC_310;150/175 cm;
1010_TAI;1010_TAI_2520;150/200 cm;
1010_TAI;1010_TAI_402;150µ 3m x 113 m;
1006_POI;1006_POI_260;1500 g;
1007_PUI;1007_PUI_32;1500 l/h;
1003_LIT;1003_LIT_41;1500 litres;
1007_PUI;1007_PUI_33;1500 w;
1010_TAI;1010_TAI_404;1500 x 28 mm;
1002_COU;1002_COU_1508;BLANC ANIS;
1010_TAI;1010_TAI_403;15000 mm;
1007_PUI;1007_PUI_255;1500L/H;
1010_TAI;1010_TAI_71;151;
1010_TAI;1010_TAI_414;15-19 mm;
1010_TAI;1010_TAI_1990;15-19 mm;
1010_TAI;1010_TAI_415;15-20 cm;
1010_TAI;1010_TAI_4232;153 x 61 x 53;
1010_TAI;1010_TAI_4532;154 / 210 x 92;
1007_PUI;1007_PUI_36;1550 l/h;
1006_POI;1006_POI_46;156 g;
1010_TAI;1010_TAI_416;157 x 120 cm;
1010_TAI;1010_TAI_2436;157 x 120 cm;
1003_LIT;1003_LIT_44;1580 litres;
1006_POI;1006_POI_231;15kg dont 2,5kg gratuit;
1006_POI;1006_POI_241;15kg dont 2.5kg gratuit;
1010_TAI;1010_TAI_434;15x12x2 cm;
1010_TAI;1010_TAI_439;15x16x9 cm;
1010_TAI;1010_TAI_445;15x7x7,5 cm;
1010_TAI;1010_TAI_18;16;
1006_POI;1006_POI_49;16  kg;
1003_LIT;1003_LIT_188;16  litres;
1007_PUI;1007_PUI_230;16 ampères;
1007_PUI;1007_PUI_233;16 ampères + 6 ampères;
1010_TAI;1010_TAI_446;16 cm;
1010_TAI;1010_TAI_459;16 cm;
0207_DMMAF;0207_DMMAF_1060;16 litres;
1010_TAI;1010_TAI_460;16 mm ;
1010_TAI;1010_TAI_3922;16 mm / 100 cm;
1010_TAI;1010_TAI_3923;16 mm / 30-45 cm;
1010_TAI;1010_TAI_3924;16 mm / 35-50 cm;
1010_TAI;1010_TAI_447;16 mm x 1 m;
1010_TAI;1010_TAI_3636;16 mm x 1 m;
1010_TAI;1010_TAI_3861;16 mm x 180 cm;
1010_TAI;1010_TAI_448;16 mm x 20/40 cm;
1010_TAI;1010_TAI_2229;16 mm x 20/40 cm;
1010_TAI;1010_TAI_3863;16 mm x 210 cm;
1010_TAI;1010_TAI_449;16 mm x 32/50 cm;
1010_TAI;1010_TAI_2259;16 mm x 32/50 cm;
1010_TAI;1010_TAI_461;16 mm/100 cm;
1010_TAI;1010_TAI_462;16 mm/110 cm;
1010_TAI;1010_TAI_463;16 mm/30-45 cm;
1010_TAI;1010_TAI_464;16 mm/30-50 cm;
1010_TAI;1010_TAI_465;16 mm/30-55 cm;
1010_TAI;1010_TAI_466;16 mm/35-45 cm;
1010_TAI;1010_TAI_467;16 mm/35-50 cm;
1010_TAI;1010_TAI_3639;16 mmx20/40 cm;
1010_TAI;1010_TAI_3640;16 mmx32/50 cm;
0207_DMMAF;0207_DMMAF_1871;16 mottes;
1007_PUI;1007_PUI_44;16 w;
1010_TAI;1010_TAI_4161;16 x 10 x 10 cm;
1010_TAI;1010_TAI_4021;16 x 10,5 x 13,5 cm;
1010_TAI;1010_TAI_468;16 x 11,5 x 7,5 cm;
1010_TAI;1010_TAI_4238;16 x 16;
1010_TAI;1010_TAI_2865;16 x 16 cm;
1010_TAI;1010_TAI_469;16 x 16 x 35 cm;
1010_TAI;1010_TAI_470;16 x 16 x 40 cm;
1010_TAI;1010_TAI_471;16 x 17 mm;
1010_TAI;1010_TAI_472;16 x 1800 mm;
1010_TAI;1010_TAI_2596;16 x 22 cm;
1010_TAI;1010_TAI_473;16 x 22 x 26 cm;
1010_TAI;1010_TAI_2006;16 x 25;
1010_TAI;1010_TAI_2759;16 x 25 cm;
1006_POI;1006_POI_206;16,5  kg;
1006_POI;1006_POI_208;16,5  kg;
1006_POI;1006_POI_209;16,5  kg;
1010_TAI;1010_TAI_450;16,5 cm;
1007_PUI;1007_PUI_38;16,5 cv;
0103_FPEP;0103_FPEP_230;16/18 cm;
1010_TAI;1010_TAI_451;16/22;
1010_TAI;1010_TAI_3114;16/250;
1010_TAI;1010_TAI_72;160;
1010_TAI;1010_TAI_454;160 cm;
1008_QUA;1008_QUA_43;160 gr;
1008_QUA;1008_QUA_70;160 gr;
1007_PUI;1007_PUI_42;160 l/h;
1003_LIT;1003_LIT_49;160 litres;
1010_TAI;1010_TAI_455;160 mm;
1008_QUA;1008_QUA_29;160 tablettes;
1007_PUI;1007_PUI_43;160 w;
1010_TAI;1010_TAI_3254;160 x 138 cm;
1010_TAI;1010_TAI_456;160 x 145;
1010_TAI;1010_TAI_2106;160 x 145 mm;
1010_TAI;1010_TAI_4136;160 x 24 cm;
1010_TAI;1010_TAI_4129;160 x 66 cm;
1010_TAI;1010_TAI_452;160/180 x 180 cm;
1010_TAI;1010_TAI_453;160/180 x 90 cm;
1007_PUI;1007_PUI_40;1600 l/h;
1003_LIT;1003_LIT_48;1600 litres;
1007_PUI;1007_PUI_41;1600 w;
1007_PUI;1007_PUI_39;16000 l/h;
1010_TAI;1010_TAI_457;16-18 cm;
1010_TAI;1010_TAI_3470;16-18 cm;
1010_TAI;1010_TAI_4168;162 x 66 cm;
1010_TAI;1010_TAI_458;16-25 mm;
1006_POI;1006_POI_48;164 g;
1010_TAI;1010_TAI_4025;16x14x19,5 cm;
1010_TAI;1010_TAI_19;17;
1010_TAI;1010_TAI_474;17 cm;
1010_TAI;1010_TAI_479;17 cm;
1006_POI;1006_POI_51;17 g;
1003_LIT;1003_LIT_50;17 litres;
1010_TAI;1010_TAI_480;17 mm;
1010_TAI;1010_TAI_481;17 x 10 x 20 cm;
1010_TAI;1010_TAI_4419;17 x 12;
1010_TAI;1010_TAI_4125;17 x 13 x 10,5 cm;
1010_TAI;1010_TAI_2561;17 x 16 cm;
1010_TAI;1010_TAI_3429;17 x 17;
1010_TAI;1010_TAI_2725;17 x 17 cm;
1010_TAI;1010_TAI_3797;17 x 17 h26;
1010_TAI;1010_TAI_482;17 x 17 x 40 cm;
1010_TAI;1010_TAI_2200;17 x 17 x 44 cm;
1010_TAI;1010_TAI_2199;17 x 17 x 52 cm;
1010_TAI;1010_TAI_483;17 x 22 cm;
1010_TAI;1010_TAI_484;17 x 30 cm;
1010_TAI;1010_TAI_2108;17 x 50 cm;
1010_TAI;1010_TAI_4338;17,5 cm;
1010_TAI;1010_TAI_4153;17,5 x 11,5 x 11 cm;
1010_TAI;1010_TAI_475;17,9 x 19 x 1,8 cm;
1010_TAI;1010_TAI_2354;17,9 x 191,8 cm;
0304_TSC;0304_TSC_40;17/20 cm;
1006_POI;1006_POI_50;170 g;
1007_PUI;1007_PUI_46;170 l/h;
1003_LIT;1003_LIT_191;170 ml;
1010_TAI;1010_TAI_477;170 x 165;
1010_TAI;1010_TAI_2100;170 x 165 mm;
1010_TAI;1010_TAI_3726;170 x 30 cm;
1007_PUI;1007_PUI_45;1700 l/h;
1007_PUI;1007_PUI_252;1700 watt;
1010_TAI;1010_TAI_476;1700 x 28 mm;
1010_TAI;1010_TAI_73;175;
1010_TAI;1010_TAI_2527;175 cm;
1010_TAI;1010_TAI_478;175 mm;
1007_PUI;1007_PUI_47;175 w;
1010_TAI;1010_TAI_2837;175 x 100 cm;
1010_TAI;1010_TAI_2839;175 x 50 cm;
1010_TAI;1010_TAI_4164;175 x 76 cm;
1010_TAI;1010_TAI_2838;175 x 80 cm;
0204_TMAF;0204_TMAF_280;175/200 cm;
0304_TSC;0304_TSC_320;175/200 cm;
1010_TAI;1010_TAI_2417;177ml;
1010_TAI;1010_TAI_2025;178 x 113 x 208;
1010_TAI;1010_TAI_20;18;
1007_PUI;1007_PUI_218;18  w;
1002_COU;1002_COU_1401;TURQUOISE;
1010_TAI;1010_TAI_485;18 cm;
1010_TAI;1010_TAI_498;18 cm;
1010_TAI;1010_TAI_499;18 cm x l9 m;
1010_TAI;1010_TAI_3881;18 cmd;
0207_DMMAF;0207_DMMAF_1065;18 godets 8 cm;
0207_DMMAF;0207_DMMAF_1063;18 litres;
1003_LIT;1003_LIT_228;18 ml dont 20% gratuit;
1010_TAI;1010_TAI_500;18 mm;
1010_TAI;1010_TAI_3568;18 mm;
1010_TAI;1010_TAI_1935;18 mm 20/27 20/27 s/r;
1010_TAI;1010_TAI_501;18 mm 20/27-20/27;
0207_DMMAF;0207_DMMAF_1875;18 mottes;
1007_PUI;1007_PUI_54;18 v;
1007_PUI;1007_PUI_55;18 w;
1010_TAI;1010_TAI_502;18 x 14 x 6 cm;
1010_TAI;1010_TAI_2631;18 x 15 cm;
1010_TAI;1010_TAI_4155;18 x 16,7 x 16 cm;
1010_TAI;1010_TAI_503;18 x 17 x 10 cm;
1010_TAI;1010_TAI_2201;18 x 17 x 27 cm;
1010_TAI;1010_TAI_3425;18 x 18;
1010_TAI;1010_TAI_504;18 x 18 cm;
1010_TAI;1010_TAI_3831;18 x 18 h15;
1010_TAI;1010_TAI_3045;18 x 18 x 17;
1010_TAI;1010_TAI_3043;18 x 18 x 18;
1010_TAI;1010_TAI_506;18 x 18 x 23 cm;
1010_TAI;1010_TAI_507;18 x 18 x 25 cm;
1010_TAI;1010_TAI_508;18 x 18 x 31 cm;
1010_TAI;1010_TAI_509;18 x 18 x 46 cm;
1010_TAI;1010_TAI_510;18 x 19 mm;
1010_TAI;1010_TAI_2495;18 x 25 cm;
1010_TAI;1010_TAI_511;18 x 28 x 7 cm;
1010_TAI;1010_TAI_4126;18,2 x 16,5 x 16,3 cm;
1010_TAI;1010_TAI_4156;18,2 x 16,5 x 16,3 cm;
1010_TAI;1010_TAI_2158;18,5 cm;
1007_PUI;1007_PUI_48;18,5 cv;
0206_FMAF;0206_FMAF_210;18/20 fleurs;
1010_TAI;1010_TAI_486;180 cm;
1006_POI;1006_POI_53;180 g;
1003_LIT;1003_LIT_51;180 litres;
1010_TAI;1010_TAI_489;180 x 120 cm;
1010_TAI;1010_TAI_491;180 x 150 cm;
1010_TAI;1010_TAI_492;180 x 16;
1010_TAI;1010_TAI_493;180 x 165;
1010_TAI;1010_TAI_494;180 x 180 cm;
1010_TAI;1010_TAI_2481;180 x 50 cm;
1010_TAI;1010_TAI_3731;180 x 50 cm;
1010_TAI;1010_TAI_495;180 x 50 x 45 cm;
1010_TAI;1010_TAI_496;180 x 60 cm;
1010_TAI;1010_TAI_3982;180 x 90;
1010_TAI;1010_TAI_497;180 x 90 cm;
1010_TAI;1010_TAI_3997;180 x 96 x 76 cm;
1006_POI;1006_POI_52;1800 g;
1007_PUI;1007_PUI_50;18000 l/h;
1010_TAI;1010_TAI_487;180d;
1010_TAI;1010_TAI_488;180deg;
1010_TAI;1010_TAI_490;180x120x60 cm;
1010_TAI;1010_TAI_2640;182 x 150 cm;
1007_PUI;1007_PUI_51;18-20 w;
1010_TAI;1010_TAI_2024;183 x 154 x 170;
1010_TAI;1010_TAI_2949;185 cm;
1006_POI;1006_POI_54;185 g;
1006_POI;1006_POI_175;185 g;
1007_PUI;1007_PUI_52;1850 l/h;
1007_PUI;1007_PUI_53;1850 w;
1010_TAI;1010_TAI_3932;187 cm;
1010_TAI;1010_TAI_3879;18h20 cm;
1003_LIT;1003_LIT_259;0,23L;
1006_POI;1006_POI_245;18k+2k gratuit;
1010_TAI;1010_TAI_505;18x18x18 cm;
1010_TAI;1010_TAI_512;18x28x9 cm;
1010_TAI;1010_TAI_513;18x7,5x13 cm;
1010_TAI;1010_TAI_514;18x9,5x9 cm;
1010_TAI;1010_TAI_515;18x9x9 cm;
1010_TAI;1010_TAI_21;19;
1006_POI;1006_POI_57;19  kg;
1010_TAI;1010_TAI_516;19 cm;
1010_TAI;1010_TAI_523;19 cm;
1001_CONT;1001_CONT_14;19 l;
1010_TAI;1010_TAI_524;19 m;
1010_TAI;1010_TAI_525;19 mm;
1010_TAI;1010_TAI_526;19 mm 20/27;
1010_TAI;1010_TAI_527;19 mm 20/27 20/27;
1010_TAI;1010_TAI_528;19 mm 26/34;
1010_TAI;1010_TAI_517;19 mm c 25 m;
1010_TAI;1010_TAI_1988;19 mm c 25 m;
1010_TAI;1010_TAI_518;19 mm c 50 m;
1010_TAI;1010_TAI_1989;19 mm c 50 m;
1010_TAI;1010_TAI_529;19 mm/100 cm;
1010_TAI;1010_TAI_530;19 mm/32-52 cm;
1010_TAI;1010_TAI_531;19 mm-40 m;
1010_TAI;1010_TAI_532;19 x 10 cm;
1010_TAI;1010_TAI_2198;19 x 17 x 36 cm;
1010_TAI;1010_TAI_535;19 x 19 cm;
1001_CONT;1001_CONT_11;19 litres;
1010_TAI;1010_TAI_2202;19 x 19 x 27,5 cm;
1010_TAI;1010_TAI_2453;19 x 20 cm;
1010_TAI;1010_TAI_2532;19 x 24 cm;
1010_TAI;1010_TAI_2007;19 x 29;
1010_TAI;1010_TAI_1977;19 x 70;
1010_TAI;1010_TAI_4272;19,5 cm;
1010_TAI;1010_TAI_4020;19,5 x 5 x 8,6 cm;
1010_TAI;1010_TAI_519;190 cm;
1007_PUI;1007_PUI_244;190 litres / heure;
1010_TAI;1010_TAI_520;190 x 155 x 210 cm;
1010_TAI;1010_TAI_2442;190 x 155 x 210 cm;
1010_TAI;1010_TAI_521;190 x 155 x 330 cm;
1010_TAI;1010_TAI_2441;190 x 155 x 330 cm;
1010_TAI;1010_TAI_522;190 x 180;
1010_TAI;1010_TAI_4169;190 x 43 cm;
1010_TAI;1010_TAI_4177;190 x 66 cm;
1010_TAI;1010_TAI_2519;190/260 cm;
1010_TAI;1010_TAI_2721;192 x 100 cm;
1006_POI;1006_POI_272;195G;
1010_TAI;1010_TAI_4533;196 / 252 x 92;
1006_POI;1006_POI_56;197  kg;
1006_POI;1006_POI_176;197 g;
1010_TAI;1010_TAI_4170;198 x 66 cm;
1010_TAI;1010_TAI_533;19x12x3,4 cm;
1010_TAI;1010_TAI_534;19x15x3,5 cm;
1010_TAI;1010_TAI_5417;36X15 H15,3CM;
1010_TAI;1010_TAI_547;1m x 1 m;
1010_TAI;1010_TAI_546;1m x 10 m;
1010_TAI;1010_TAI_548;1m x 2 m;
1010_TAI;1010_TAI_549;1m x 2 m;
1010_TAI;1010_TAI_550;1m x 30 m;
1010_TAI;1010_TAI_551;1m x 4 m;
1010_TAI;1010_TAI_552;1m x 4 m;
1010_TAI;1010_TAI_4037;1m x 5 m;
1010_TAI;1010_TAI_553;1m x 60 x 75;
1010_TAI;1010_TAI_554;1m x 8 m;
1010_TAI;1010_TAI_537;1m3x4m;
1010_TAI;1010_TAI_538;1m3x8m;
1010_TAI;1010_TAI_3090;1m50 x diam.5 cm;
1010_TAI;1010_TAI_540;1m5x4m;
1010_TAI;1010_TAI_541;1m5x8m;
1010_TAI;1010_TAI_542;1m80;
1010_TAI;1010_TAI_543;1m80 x 4 m;
1010_TAI;1010_TAI_544;1m80 x 8 m;
1010_TAI;1010_TAI_100;1x 5 m - 1cm;
1010_TAI;1010_TAI_558;1x10m;
1010_TAI;1010_TAI_559;1x12m;
1010_TAI;1010_TAI_99;1x5 m;
1001_CONT;1001_CONT_2;2;
1008_QUA;1008_QUA_3;2;
1010_TAI;1010_TAI_4;2;
1006_POI;1006_POI_225;2  kg;
0306_FSC;0306_FSC_410;2 à 3 fleurs;
0306_FSC;0306_FSC_400;2 à 3 tiges;
0306_FSC;0306_FSC_420;2 à 4 pieds;
0206_FMAF;0206_FMAF_10;2 ans;
0306_FSC;0306_FSC_260;2 ans;
0103_FPEP;0103_FPEP_260;2 boules;
0206_FMAF;0206_FMAF_270;2 boules;
0306_FSC;0306_FSC_270;2 boules;
0103_FPEP;0103_FPEP_1;2 branches;
0306_FSC;0306_FSC_285;2 brins + 1 rose;
0306_FSC;0306_FSC_287;2 brins + 2 fleurs;
0306_FSC;0306_FSC_290;2 bulbes;
0306_FSC;0306_FSC_300;2 bulbes avec mousse;
1010_TAI;1010_TAI_571;2 cm;
1010_TAI;1010_TAI_2428;2 cm;
1010_TAI;1010_TAI_788;2 cm x 2 cm - 1m x 3 m;
0306_FSC;0306_FSC_310;2 couleurs;
0306_FSC;0306_FSC_325;2 feuilles;
0306_FSC;0306_FSC_320;2 fleurs;
1006_POI;1006_POI_92;2 g;
0306_FSC;0306_FSC_330;2 hampes;
1006_POI;1006_POI_93;2 kg;
1006_POI;1006_POI_178;2 kg;
0107_PFRU;0107_PFRU_20;2 kg;
1006_POI;1006_POI_194;2 kg dont 25% gratuit;
1007_PUI;1007_PUI_203;2 kw;
1003_LIT;1003_LIT_79;2 litres;
1003_LIT;1003_LIT_172;2 litres Ø 85 mm;
1003_LIT;1003_LIT_167;2 litres par heure;
1010_TAI;1010_TAI_789;2 litres par heure;
1010_TAI;1010_TAI_3557;2 m;
1010_TAI;1010_TAI_106;2 mx25 m;
0206_FMAF;0206_FMAF_40;2 pieds;
0306_FSC;0306_FSC_340;2 pieds;
0306_FSC;0306_FSC_350;2 pieds 2 hampes;
0306_FSC;0306_FSC_360;2 pieds 4 branches;
0306_FSC;0306_FSC_370;2 pieds, tuteur échelle;
1001_CONT;1001_CONT_23;2 places;
1008_QUA;1008_QUA_30;2 postes;
1008_QUA;1008_QUA_31;2 sorties;
0306_FSC;0306_FSC_280;2 tiges;
0306_FSC;0306_FSC_380;2 tiges;
0103_FPEP;0103_FPEP_160;2 troncs;
0306_FSC;0306_FSC_390;2 troncs de hauteur 20 et 10 cm;
0306_FSC;0306_FSC_760;2 troncs de hauteur 45 et 15 cm;
0306_FSC;0306_FSC_770;2 troncs de hauteur 45 et 20 cm;
0306_FSC;0306_FSC_780;2 troncs de hauteur 45 et 20 cm;
0306_FSC;0306_FSC_790;2 troncs de hauteur 45 et 20 cm;
0306_FSC;0306_FSC_800;2 troncs de hauteur 45 et 20 cm;
0306_FSC;0306_FSC_810;2 troncs de hauteur 45 et 20 cm;
0306_FSC;0306_FSC_1045;2 troncs de hauteur 60 et 30 cm;
1010_TAI;1010_TAI_572;2 trous;
1007_PUI;1007_PUI_85;2 w;
1010_TAI;1010_TAI_2505;2 x 1;
1010_TAI;1010_TAI_793;2 x 10;
1010_TAI;1010_TAI_795;2 x 10 m ;
1010_TAI;1010_TAI_3573;2 x 10 mm;
1010_TAI;1010_TAI_794;2 x 100 mm;
1010_TAI;1010_TAI_573;2 x 120 cm;
1010_TAI;1010_TAI_2305;2 x 120 cm;
1010_TAI;1010_TAI_3698;2 x 120 cm;
1010_TAI;1010_TAI_796;2 x 125 mm;
1010_TAI;1010_TAI_797;2 x 180 ml;
1010_TAI;1010_TAI_798;2 x 25 m;
1010_TAI;1010_TAI_799;2 x 3;
1010_TAI;1010_TAI_1969;2 x 3;
1010_TAI;1010_TAI_800;2 x 3 m;
1010_TAI;1010_TAI_3551;2 x 30 mm;
1010_TAI;1010_TAI_802;2 x 40 mm;
1010_TAI;1010_TAI_803;2 x 450 ml;
1010_TAI;1010_TAI_804;2 x 5;
1010_TAI;1010_TAI_806;2 x 5 m ;
1010_TAI;1010_TAI_3521;2 x 5 m - 1 cm;
1010_TAI;1010_TAI_805;2 x 5 mn - 1 cm;
1010_TAI;1010_TAI_807;2 x 6 m;
1006_POI;1006_POI_68;2,04 kg;
1006_POI;1006_POI_60;2,1 kg;
1006_POI;1006_POI_221;2,1 kg;
1010_TAI;1010_TAI_101;2,10 m;
1010_TAI;1010_TAI_574;2,10 x 100 m;
1010_TAI;1010_TAI_576;2,10 x 20 m ;
1010_TAI;1010_TAI_575;2,10 x 25 m ;
1006_POI;1006_POI_59;2,15 kg;
1006_POI;1006_POI_63;2,2 kg;
1001_CONT;1001_CONT_32;2,2 l;
1010_TAI;1010_TAI_577;2,20 - 4 mm;
1006_POI;1006_POI_61;2,25 kg;
1006_POI;1006_POI_69;2,25 kg;
0104_TPEP;0104_TPEP_310;2,25/2,5 m;
1010_TAI;1010_TAI_102;2,25/2,50 m;
1006_POI;1006_POI_62;2,27 kg;
1006_POI;1006_POI_64;2,3 kg;
1010_TAI;1010_TAI_578;2,33m²;
1006_POI;1006_POI_65;2,4 kg;
1006_POI;1006_POI_70;2,4 kg;
1001_CONT;1001_CONT_29;2,4 l;
1010_TAI;1010_TAI_3552;2,4 x 50 mm;
1001_CONT;1001_CONT_16;2,5 kg;
1006_POI;1006_POI_66;2,5 kg;
1006_POI;1006_POI_71;2,5 kg;
0504_COBUL;0504_COBUL_10;2,5 kg;
1001_CONT;1001_CONT_30;2,5 l;
1003_LIT;1003_LIT_53;2,5 litres;
1003_LIT;1003_LIT_56;2,5 litres;
1003_LIT;1003_LIT_211;2,5 litres;
1010_TAI;1010_TAI_580;2,5 m;
1010_TAI;1010_TAI_579;2,5 x 120 cm;
1010_TAI;1010_TAI_2308;2,5 x 120 cm;
1010_TAI;1010_TAI_3701;2,5 x 120 cm;
0104_TPEP;0104_TPEP_320;2,5/3 m;
1010_TAI;1010_TAI_103;2,50 m;
1010_TAI;1010_TAI_104;2,50 m Ø 4,5 mm;
1010_TAI;1010_TAI_105;2,50 m Ø 5,5 mm;
1003_LIT;1003_LIT_54;2,6 litres;
1006_POI;1006_POI_67;2,75 kg;
1003_LIT;1003_LIT_209;2,8  litres;
1006_POI;1006_POI_72;2,8 kg;
1006_POI;1006_POI_253;2,8 kg;
1003_LIT;1003_LIT_55;2,9 litres;
1010_TAI;1010_TAI_2716;2.1 x 14.5 x 240 cm;
1010_TAI;1010_TAI_2615;2.10 m;
1010_TAI;1010_TAI_3952;2.15 m;
1001_CONT;1001_CONT_42;2.2 L;
1010_TAI;1010_TAI_2728;2.2 x 12 x 240 cm;
1010_TAI;1010_TAI_2576;2.25/2.50 m;
1010_TAI;1010_TAI_2012;2.33m²;
1010_TAI;1010_TAI_2774;2.40 x 0.32 c mm;
1010_TAI;1010_TAI_3936;2.40 x 0.32 m;
1010_TAI;1010_TAI_581;2.5 m;
1010_TAI;1010_TAI_2616;2.50 m;
1010_TAI;1010_TAI_1980;2.5m d4.5 mm;
1010_TAI;1010_TAI_1981;2.5m d5.5 mm;
1010_TAI;1010_TAI_3954;2.63 m;
0104_TPEP;0104_TPEP_290;2/2,25 m;
0104_TPEP;0104_TPEP_300;2/2,5 m;
1010_TAI;1010_TAI_582;2/2,50 m;
